8200000000,19.0077,9.4869,0.9403,0.1692
8284000000,19.1114,10.0085,0.9366,0.1333
8368000000,19.1598,10.429,0.934,0.1034
8452000000,19.1586,10.7562,0.9323,0.0792
8536000000,19.1133,10.9972,0.9315,0.0601
8620000000,19.0291,11.1591,0.9313,0.0458
8704000000,18.9111,11.2487,0.9317,0.0357
8788000000,18.7642,11.2726,0.9325,0.0295
8872000000,18.5927,11.2371,0.9337,0.0269
8956000000,18.4012,11.1483,0.9352,0.0273
9040000000,18.1936,11.012,0.9368,0.0304
9124000000,17.9739,10.8338,0.9386,0.0359
9208000000,17.7457,10.6191,0.9403,0.0435
9292000000,17.5124,10.3729,0.942,0.0529
9376000000,17.2771,10.1,0.9435,0.0636
9460000000,17.0429,9.8052,0.9449,0.0755
9544000000,16.8123,9.4928,0.9461,0.0883
9628000000,16.588,9.1668,0.9469,0.1018
9712000000,16.3722,8.8312,0.9475,0.1156
9796000000,16.1668,8.4895,0.9477,0.1296
9880000000,15.9736,8.1453,0.9475,0.1436
9964000000,15.7943,7.8015,0.9469,0.1573
10048000000,15.63,7.4612,0.9459,0.1706
10132000000,15.482,7.1269,0.9445,0.1834
10216000000,15.3511,6.8011,0.9426,0.1955
10300000000,15.2378,6.4859,0.9403,0.2068
10384000000,15.1427,6.1833,0.9376,0.2171
10468000000,15.0657,5.8949,0.9345,0.2264
10552000000,15.007,5.6222,0.931,0.2346
10636000000,14.9661,5.3663,0.9272,0.2417
10720000000,14.9426,5.1282,0.9231,0.2475
10804000000,14.9356,4.9086,0.9187,0.2521
10888000000,14.9442,4.7079,0.9141,0.2555
10972000000,14.9671,4.5263,0.9093,0.2575
11056000000,15.003,4.3639,0.9044,0.2584
11140000000,15.05,4.2202,0.8995,0.258
11224000000,15.1063,4.0949,0.8946,0.2565
11308000000,15.1697,3.9871,0.8898,0.2539
11392000000,15.2378,3.8957,0.8852,0.2504
11476000000,15.3081,3.8197,0.8809,0.2459
11560000000,15.3775,3.7573,0.877,0.2406
11644000000,15.4432,3.707,0.8736,0.2346
11728000000,15.5017,3.6667,0.8708,0.2281
11812000000,15.5494,3.6341,0.8687,0.2213
11896000000,15.5828,3.6068,0.8674,0.2142
11980000000,15.5976,3.5821,0.8671,0.2072
12064000000,15.5897,3.557,0.8679,0.2004
12148000000,15.5546,3.5282,0.87,0.1941
12232000000,15.4876,3.4923,0.8735,0.1884
12316000000,15.3837,3.4456,0.8785,0.1837
12400000000,15.2378,3.3842,0.8852,0.1802
