8200000000,5.8616,0.737,1.0227,0.0888
8284000000,5.9059,0.6831,1.0327,0.1131
8368000000,5.9389,0.6441,1.0401,0.1345
8452000000,5.9617,0.6182,1.0452,0.1532
8536000000,5.9753,0.6037,1.0483,0.1695
8620000000,5.9807,0.5991,1.0495,0.1835
8704000000,5.9788,0.6028,1.0491,0.1954
8788000000,5.9705,0.6135,1.0472,0.2053
8872000000,5.9567,0.6297,1.0441,0.2134
8956000000,5.9382,0.6503,1.0399,0.2199
9040000000,5.9157,0.674,1.0349,0.2248
9124000000,5.8899,0.6999,1.0291,0.2285
9208000000,5.8616,0.7269,1.0227,0.2309
9292000000,5.8314,0.754,1.0159,0.2322
9376000000,5.7999,0.7806,1.0088,0.2325
9460000000,5.7677,0.8058,1.0016,0.2319
9544000000,5.7352,0.829,0.9943,0.2306
9628000000,5.703,0.8497,0.987,0.2285
9712000000,5.6716,0.8674,0.9799,0.2259
9796000000,5.6412,0.8817,0.9731,0.2228
9880000000,5.6122,0.8923,0.9666,0.2192
9964000000,5.585,0.899,0.9605,0.2153
10048000000,5.5599,0.9017,0.9548,0.211
10132000000,5.537,0.9004,0.9497,0.2065
10216000000,5.5166,0.895,0.9451,0.2017
10300000000,5.4989,0.8858,0.9411,0.1968
10384000000,5.4838,0.8729,0.9377,0.1916
10468000000,5.4715,0.8567,0.935,0.1864
10552000000,5.4621,0.8375,0.9328,0.181
10636000000,5.4554,0.8159,0.9313,0.1755
10720000000,5.4515,0.7924,0.9305,0.1699
10804000000,5.4503,0.7677,0.9302,0.1642
10888000000,5.4515,0.7425,0.9305,0.1583
10972000000,5.4551,0.7176,0.9313,0.1522
11056000000,5.4608,0.694,0.9326,0.146
11140000000,5.4684,0.6727,0.9342,0.1395
11224000000,5.4775,0.6547,0.9363,0.1327
11308000000,5.4878,0.6413,0.9386,0.1257
11392000000,5.4989,0.6336,0.9411,0.1182
11476000000,5.5104,0.6331,0.9437,0.1103
11560000000,5.5218,0.6412,0.9463,0.1018
11644000000,5.5326,0.6594,0.9487,0.0928
11728000000,5.5423,0.6893,0.9509,0.0831
11812000000,5.5502,0.7326,0.9526,0.0725
11896000000,5.5558,0.7911,0.9539,0.0611
11980000000,5.5583,0.8666,0.9545,0.0487
12064000000,5.5571,0.9612,0.9542,0.0351
12148000000,5.5513,1.0768,0.9529,0.0204
12232000000,5.5403,1.2157,0.9504,0.0042
12316000000,5.5231,1.3799,0.9466,-0.0135
12400000000,5.4989,1.5718,0.9411,-0.0328
