8200000000,14.1594,1.492,0.9844,-0.0224
8284000000,14.259,1.4625,0.9844,-0.0238
8368000000,14.3328,1.4447,0.9844,-0.0253
8452000000,14.3832,1.4372,0.9844,-0.0268
8536000000,14.4129,1.4388,0.9844,-0.0282
8620000000,14.4241,1.448,0.9844,-0.0297
8704000000,14.4191,1.4639,0.9844,-0.0311
8788000000,14.3999,1.4852,0.9844,-0.0325
8872000000,14.3687,1.5109,0.9844,-0.0338
8956000000,14.3273,1.5401,0.9844,-0.035
9040000000,14.2775,1.5717,0.9844,-0.0361
9124000000,14.221,1.605,0.9844,-0.0371
9208000000,14.1594,1.6391,0.9844,-0.038
9292000000,14.0943,1.6733,0.9844,-0.0388
9376000000,14.0269,1.7069,0.9844,-0.0394
9460000000,13.9585,1.7394,0.9844,-0.04
9544000000,13.8903,1.7701,0.9844,-0.0403
9628000000,13.8234,1.7986,0.9844,-0.0406
9712000000,13.7586,1.8245,0.9844,-0.0407
9796000000,13.6969,1.8474,0.9844,-0.0406
9880000000,13.6389,1.867,0.9844,-0.0404
9964000000,13.5853,1.8832,0.9844,-0.04
10048000000,13.5366,1.8957,0.9844,-0.0395
10132000000,13.4932,1.9045,0.9844,-0.0389
10216000000,13.4553,1.9095,0.9844,-0.0381
10300000000,13.4233,1.9107,0.9844,-0.0372
10384000000,13.3971,1.9083,0.9844,-0.0361
10468000000,13.3767,1.9024,0.9844,-0.035
10552000000,13.362,1.8932,0.9844,-0.0337
10636000000,13.3529,1.881,0.9844,-0.0323
10720000000,13.3488,1.8661,0.9844,-0.0308
10804000000,13.3494,1.8491,0.9844,-0.0293
10888000000,13.3541,1.8302,0.9844,-0.0277
10972000000,13.3622,1.8102,0.9844,-0.0261
11056000000,13.373,1.7895,0.9844,-0.0244
11140000000,13.3855,1.7689,0.9844,-0.0227
11224000000,13.3988,1.7491,0.9844,-0.021
11308000000,13.4118,1.7309,0.9844,-0.0194
11392000000,13.4233,1.7151,0.9844,-0.0178
11476000000,13.4319,1.7027,0.9844,-0.0162
11560000000,13.4362,1.6946,0.9844,-0.0148
11644000000,13.4348,1.6919,0.9844,-0.0134
11728000000,13.4258,1.6957,0.9844,-0.0122
11812000000,13.4078,1.7072,0.9844,-0.0112
11896000000,13.3786,1.7276,0.9844,-0.0104
11980000000,13.3365,1.7583,0.9844,-0.0097
12064000000,13.2793,1.8006,0.9844,-0.0094
12148000000,13.2048,1.8559,0.9844,-0.0093
12232000000,13.1109,1.9257,0.9844,-0.0095
12316000000,12.995,2.0116,0.9844,-0.0101
12400000000,12.8546,2.1152,0.9844,-0.0111
